problem,count_atoms,solutions_classic,solutions_quaternion,MDE_classic,MDE_quaternion,minRMSDclassic,argminRMSDclassic,minRMSDquaternion,argminRMSDquaternion,samples_classic,samples_quaternion,memory_classic,memory_quaternion,allocs_classic,allocs_quaternion,time_classic(mean),time_quaternion(mean),gctime_classic(mean),gctime_quaternion(mean),time_classic(median),time_quaternion(median),gctime_classic(median),gctime_quaternion(median),time_classic(minimum),time_quaternion(minimum),gctime_classic(minimum),gctime_quaternion(minimum),time_classic(maxium),time_quaternion(maxium),gctime_classic(maximum),gctime_quaternion(maximum)
pdb2me2,164,8,8,3.667463069409948e-13,5.097762441190281e-13,0.00013863292051949567,1,0.00013863291990122892,1,100000,100000,1376288,783520,5579,6613,0.00068866994505,0.00058303106152,4.758484052e-5,4.847321402e-5,0.0006315355000000001,0.0005247170000000001,0.0,0.0,0.000619704,0.0005125630000000001,0.0,0.0,0.004174548,0.005114568,0.0031329730000000003,0.004050023000000001
pdb2me3,164,8,8,1.4248818886809786e-13,1.5897997732984086e-13,3.482252014466274e-5,2,3.4822520186790886e-5,2,100000,100000,1322176,768288,5309,6253,0.0006609988424,0.00056660543329,4.631857117000001e-5,4.75946504e-5,0.0006051040000000001,0.0005092250000000001,0.0,0.0,0.0005944030000000001,0.000497262,0.0,0.0,0.004321656,0.005320302000000001,0.003173916,0.004356082000000001
pdb2me4,164,8,8,5.547074267133989e-13,6.221478488881868e-13,2.9945484976950125e-5,2,2.994548463165929e-5,2,100000,100000,1373216,780448,5579,6613,0.00068796497281,0.0005838011778400001,4.7624700700000006e-5,4.832138509000001e-5,0.0006306430000000001,0.000526134,0.0,0.0,0.000618381,0.000513193,0.0,0.0,0.0042116950000000005,0.005364712000000001,0.003129719,0.004353847
pdb2mg1,164,8,8,4.399708237040966e-14,5.374285237906136e-14,4.4953805381191767e-13,6,5.497554631372709e-13,6,100000,100000,1337024,783136,5309,6253,0.00066522743146,0.00056310263568,4.695927367000001e-5,4.83830657e-5,0.00060826,0.000504808,0.0,0.0,0.000595851,0.000494484,0.0,0.0,0.004172953,0.005235282,0.003164277,0.0043028680000000005
pdb2mg2,170,8,8,1.8313083189659914e-14,2.4814630182062316e-14,0.0010744666104366611,6,0.0010744666104508494,6,100000,100000,1382976,808096,5505,6485,0.0006863313832900001,0.00058609791376,4.8199899740000004e-5,5.009686793e-5,0.000629083,0.000527274,0.0,0.0,0.0006163270000000001,0.0005147880000000001,0.0,0.0,0.004090732000000001,0.005400329000000001,0.003128202,0.004403598
pdb2mg3,170,8,8,3.5417537081072754e-14,4.459465419388441e-14,6.297665063859855e-13,6,6.781247109998086e-13,6,100000,100000,1372736,797856,5505,6485,0.00069137150773,0.0005919928425800001,4.8035139850000006e-5,4.910727949e-5,0.0006337305,0.0005329190000000001,0.0,0.0,0.000619828,0.000520615,0.0,0.0,0.004251693,0.005111144000000001,0.003151524,0.0040413820000000005
pdb2mh8,338,8,8,1.5473980649298912e-13,1.8832461195398631e-13,4.224590736094563e-12,6,4.02083280927035e-12,6,100000,100000,2788752,1626096,11191,13179,0.00141274079685,0.0012042356806900001,9.763091642e-5,9.876271152e-5,0.001302758,0.0010945100000000001,0.0,0.0,0.001275063,0.001065909,0.0,0.0,0.005157598,0.005833653,0.003178642,0.004336948
pdb2mhw,164,8,8,6.2291705998305e-14,7.129722268328643e-14,0.0036932498687463813,2,0.0036932498691930214,2,100000,100000,1350336,796448,5309,6253,0.0006836716492200001,0.00060070372998,4.7180950340000005e-5,4.929693506000001e-5,0.0006271800000000001,0.0005427790000000001,0.0,0.0,0.0006162390000000001,0.000528961,0.0,0.0,0.004343967000000001,0.005271184,0.003174421,0.004331324
pdb2mi1,84,4,4,1.8278868457209026e-12,2.0534617809849464e-12,2.1485259140224137e-11,4,2.296285356803088e-11,4,100000,100000,857088,350336,3911,4777,0.00043939968304,0.00033635642543000004,2.309349077e-5,2.083652173e-5,0.000411513,0.00031129000000000004,0.0,0.0,0.00040345500000000005,0.00030313400000000004,0.0,0.0,0.0036761190000000003,0.0051008,0.002978862,0.0043671180000000006
pdb2mi7,404,8,8,6.022255836995152e-13,6.815224262807147e-13,8.063702018760895e-12,2,8.871360032303583e-12,2,100000,100000,3332304,1938736,13743,16127,0.0016690854486100001,0.0014073737801900002,0.00011681861748000001,0.00011649536810000001,0.0015387830000000002,0.0012824560000000002,0.0,0.0,0.0015126990000000002,0.0012476170000000001,0.0,0.0,0.005563587,0.005999041,0.003104269,0.004328369
pdb2mij,224,8,8,1.244460172607912e-13,1.5224535812822864e-13,1.207741784311285e-12,1,1.2293692078489036e-12,1,100000,100000,1825504,1061696,7269,8573,0.0009212361312600001,0.0007908575023600001,6.222027345e-5,6.349223041000001e-5,0.0008479020000000001,0.0007173640000000001,0.0,0.0,0.0008330560000000001,0.0006980780000000001,0.0,0.0,0.004622376,0.005445912000000001,0.0031580550000000003,0.004261001
pdb2mix,128,8,8,4.8160129306535655e-14,4.683963413041092e-14,3.754459364270701e-13,1,3.409838808258636e-13,1,100000,100000,1029280,601344,4135,4863,0.00052627702444,0.00045869249381,3.664396183e-5,3.8284333570000006e-5,0.00048126200000000004,0.000412973,0.0,0.0,0.00046855100000000005,0.000401618,0.0,0.0,0.004215848,0.005303568000000001,0.003175675,0.004412779
pdb2mj1,110,8,8,1.308867709156969e-13,1.646288525919159e-13,0.002080929186366687,1,0.0020809291862534684,1,100000,100000,882272,517312,3545,4165,0.00044226938567,0.00038709507927,3.11926449e-5,3.330482002e-5,0.00040561600000000003,0.000348073,0.0,0.0,0.000396356,0.00033846,0.0,0.0,0.004037935,0.0052421360000000005,0.0031922340000000004,0.004515463
pdb2mj2,218,8,8,9.775463263130169e-14,1.192487061924079e-13,0.003901774694905184,2,0.0039017746948628073,2,100000,100000,1770336,1027520,7073,8341,0.00087092051091,0.0007385878835,6.008663704e-5,6.169175104000001e-5,0.0007993515000000001,0.000666376,0.0,0.0,0.0007869070000000001,0.0006508820000000001,0.0,0.0,0.00439788,0.005476199,0.0031363750000000003,0.004295536
pdb2mjg,556,8,8,5.503181379115064e-14,6.579132612035115e-14,0.0014497052228353872,2,0.0014497052228561612,2,28896,40853,20333104,7240208,95529,118337,0.010372634049591638,0.007336144851981495,0.0005716989833887044,0.0004107953363033315,0.009849644000000001,0.006930505,0.0,0.0,0.009660135,0.006744647,0.0,0.0,0.017676498000000002,0.013690043,0.0,0.004226794
pdb2mji,788,8,8,3.2068868533406962e-12,3.2466466374542056e-12,1.3089579908238375e-11,1,1.2948809728491625e-11,1,87297,100000,6595280,3858224,30255,34943,0.0034279406780416285,0.00291510550719,0.00024331169478905348,0.00023316282416,0.0031748080000000003,0.002679574,0.0,0.0,0.00311397,0.002602043,0.0,0.0,0.008108712,0.007462612,0.0034713010000000004,0.00443771
pdb2mle,434,8,8,1.490866637394741e-13,1.5354634864800454e-13,0.001671861645693381,2,0.001671861645778292,2,100000,100000,3626512,2089104,15175,17829,0.0018349343733300002,0.0015516755177,0.00012724034881000002,0.00012602077351000002,0.001695323,0.0014160140000000002,0.0,0.0,0.001663591,0.00137995,0.0,0.0,0.005872162,0.0061539870000000005,0.003161816,0.004269565
pdb2mlf,434,8,8,9.918200826749332e-14,1.1272927462935883e-13,8.303580917654254e-13,2,8.84934475484736e-13,2,100000,100000,3569296,2070768,14903,17467,0.00182690170137,0.0015522300047800001,0.00012491582255,0.00012539796954,0.0016902705000000002,0.0014172960000000002,0.0,0.0,0.001653048,0.0013803090000000001,0.0,0.0,0.005431541000000001,0.0061874980000000005,0.0028703450000000003,0.004292149
pdb2mo5,854,8,8,1.3935719887499485e-12,1.403366062652267e-12,1.9007167473079417e-11,1,1.845751039890305e-11,1,81578,96493,7111888,4143920,33203,38287,0.0036673816778543234,0.00310151307752894,0.000265934652344995,0.0002514808924377934,0.0033914725,0.0028452850000000003,0.0,0.0,0.0033300570000000004,0.0027619990000000002,0.0,0.0,0.00777098,0.008032483,0.003121356,0.004508450000000001
pdb2mpu,554,8,8,9.784683263561673e-14,1.0161726274856689e-13,2.5304997676677774e-12,1,2.5592097248913584e-12,1,100000,100000,4574608,2656240,19803,23087,0.0023580659588600004,0.00202547607702,0.00016324872603,0.00016114806131,0.0021776070000000002,0.0018562930000000002,0.0,0.0,0.002136165,0.0018038000000000002,0.0,0.0,0.006238915,0.006627081000000001,0.003210778,0.00435368
pdb2mra,704,8,8,2.6321799162912983e-13,2.7675143923467234e-13,4.361634000187347e-12,1,4.311699747427339e-12,1,86613,100000,6746704,3673776,32923,38187,0.0034553397397157474,0.00283176968582,0.0002487631339868149,0.00023186803637,0.0031918930000000003,0.0025928445,0.0,0.0,0.00314285,0.0025216550000000003,0.0,0.0,0.007652492,0.007947581,0.0033083310000000003,0.004506995000000001
pdb2msu,122,8,8,7.81326387949865e-14,8.764932938238371e-14,3.623712320856431e-12,1,3.644105384429334e-12,1,100000,100000,981040,574096,3937,4629,0.0004936072819,0.00042910313779,3.417930228000001e-5,3.633920730000001e-5,0.000453028,0.00038593400000000005,0.0,0.0,0.000442361,0.000376251,0.0,0.0,0.0041247720000000005,0.005149703,0.003206191,0.0043967400000000005
pdb2mty,120,2,2,1.848117853770192e-14,2.3630436202900597e-14,5.123165905896266e-12,2,5.212893466299912e-12,2,100000,100000,725584,285552,3395,4171,0.00036661489109,0.00027257873908000005,1.955679221e-5,1.688783813e-5,0.000342434,0.00025240500000000003,0.0,0.0,0.000335627,0.000246454,0.0,0.0,0.0035244810000000003,0.00485949,0.002960655,0.004285097
pdb2muh,98,8,8,2.0075694603084545e-13,2.2793830570237626e-13,8.061515846975566e-5,2,8.0615158403221e-5,2,100000,100000,769392,446416,3153,3701,0.00037746229331,0.00032431352317,2.632710534e-5,2.87248215e-5,0.00034633,0.00029120750000000004,0.0,0.0,0.00033917100000000004,0.00028240700000000004,0.0,0.0,0.0038239660000000003,0.005163877000000001,0.0032721770000000002,0.004530992
pdb2mvj,156,2,2,1.534089669325354e-13,1.646997350814533e-13,6.175183275284493e-12,1,6.1857795222827546e-12,1,100000,100000,882848,355744,4085,4987,0.00044511409684000003,0.00033394014358,2.4300911550000004e-5,2.110166853e-5,0.000416778,0.00030918300000000004,0.0,0.0,0.000408321,0.000301735,0.0,0.0,0.0037871050000000002,0.00471826,0.002958708,0.004262779
pdb2mvt,284,8,8,6.05325740604162e-12,6.224568772483943e-12,0.00015440931597520948,2,0.00015440931693498508,2,100000,100000,2347440,1371120,9265,10935,0.00120654797297,0.0010388702811600001,8.243375284e-5,8.400491431e-5,0.0011137465,0.000947145,0.0,0.0,0.00109125,0.0009153350000000001,0.0,0.0,0.004759008,0.005715559,0.003164997,0.004398918
pdb2n00,572,8,8,2.702911521673339e-13,3.4655871891831495e-13,0.00012438898957177887,2,0.00012438898948348854,2,100000,100000,4750928,2769584,20611,24003,0.00241088510797,0.00203747556143,0.00017040289893000002,0.00016794127870000002,0.002223169,0.0018587705000000002,0.0,0.0,0.002184599,0.00180886,0.0,0.0,0.006249206,0.0068226630000000005,0.0029233930000000003,0.004405853
pdb2n0b,60,2,2,7.1228803801535e-13,9.477377808102668e-13,1.0218517398123673e-11,2,1.0781439502049003e-11,2,100000,100000,321104,129872,1523,1849,0.00015803987812,0.00011705430224000002,7.683529650000002e-6,7.31679725e-6,0.000148707,0.000107719,0.0,0.0,0.000143721,0.000105462,0.0,0.0,0.0030407840000000004,0.005008801,0.002619718,0.004362882
pdb2n0c,60,2,2,1.2931700827714164e-13,1.681934981348729e-13,1.0471036706197181e-12,1,9.139398304755485e-13,1,100000,100000,320592,129360,1523,1849,0.00016686013717,0.00011416366188000001,8.372740120000001e-6,6.0198515e-6,0.00016021700000000001,0.000106148,0.0,0.0,0.00014462,0.000103907,0.0,0.0,0.0034818030000000003,0.0050244,0.0030969450000000003,0.004402716
pdb2n0d,60,2,2,3.6389076528110216e-12,4.539591974593898e-12,5.206104139747499e-11,2,5.764492174199224e-11,2,100000,100000,321872,130640,1523,1849,0.00016108551517,0.00012061235097,8.32669775e-6,7.227459020000001e-6,0.000150712,0.00011034800000000001,0.0,0.0,0.00014586200000000002,0.00010733900000000001,0.0,0.0,0.003485666,0.005095838,0.0030096000000000003,0.004443208000000001
pdb2n0e,60,2,2,3.314038849669142e-12,4.286487125649131e-12,1.1503194237511933e-11,2,1.878585301587236e-11,2,100000,100000,324176,132944,1523,1849,0.00016324623349000001,0.0001230291744,6.9671038700000005e-6,7.75547564e-6,0.000154513,0.000113108,0.0,0.0,0.000149851,0.000110327,0.0,0.0,0.0034208430000000002,0.004849319,0.0030061470000000002,0.00435652
pdb2n0f,60,2,2,3.184619846767917e-13,4.023128939009081e-13,2.269719433042545e-12,1,2.7490486732725176e-12,1,100000,100000,323152,131920,1523,1849,0.00016368385121,0.00011957160763000001,8.34103977e-6,6.75208335e-6,0.00015359100000000001,0.00011102,0.0,0.0,0.00014933,0.000108548,0.0,0.0,0.0034339720000000004,0.004849956,0.003079019,0.004415253
pdb2n0g,60,2,2,8.315035380078002e-13,9.61844210989398e-13,1.4895826513122687e-11,1,1.4974078668724647e-11,1,100000,100000,323536,132304,1523,1849,0.00016233397087,0.00011924655658000001,8.13396466e-6,6.7353404500000005e-6,0.00015243100000000002,0.000110612,0.0,0.0,0.00014805500000000002,0.000107874,0.0,0.0,0.002967256,0.004830104,0.00260678,0.00438634
pdb2n0h,60,2,2,7.716081109779091e-13,8.755494506231296e-13,4.193548705616196e-12,2,4.137903486279804e-12,2,100000,100000,324080,132848,1525,1851,0.00016241529691,0.00012062851200000001,8.296511270000001e-6,7.246695730000001e-6,0.000152384,0.00011150500000000001,0.0,0.0,0.000147798,0.00010902500000000001,0.0,0.0,0.003455122,0.004658367,0.0030335680000000004,0.004145447
pdb2n35,314,8,8,3.6578489816032375e-14,4.6165910079758235e-14,0.0001447770444795889,6,0.0001447770444112456,6,100000,100000,2576336,1497648,10263,12107,0.00130727750815,0.00110694600494,8.962470177e-5,9.106489836000002e-5,0.00120734,0.001007433,0.0,0.0,0.001180251,0.0009744170000000001,0.0,0.0,0.0050750050000000005,0.005716992000000001,0.0031244740000000003,0.004309491
pdb2n41,638,8,8,1.8122799336073087e-13,1.8363672016303092e-13,0.005936557499710965,2,0.005936557499637004,2,100000,100000,5273104,3060848,23555,27343,0.00268894188225,0.0022749092336200004,0.00019026801581,0.00018496751398,0.0024827875000000004,0.002082806,0.0,0.0,0.0024427330000000003,0.002023181,0.0,0.0,0.006440824,0.006710983,0.002034605,0.004359785000000001
pdb2n4e,638,8,8,1.4944314326874932e-13,1.6871724359391546e-13,0.005195969003974266,2,0.0051959690040434235,2,100000,100000,5263376,3051120,23555,27343,0.0026820550309000005,0.0022892786838,0.00018991993893000003,0.00018498478787000002,0.0024770575,0.0020948,0.0,0.0,0.0024377170000000003,0.0020380100000000003,0.0,0.0,0.0062921750000000005,0.006784549000000001,0.0032589520000000003,0.00438326
pdb2n5q,164,8,8,1.7323979919004054e-12,1.745203902249636e-12,1.1050708800544578e-11,1,9.342830387805321e-12,1,100000,100000,1330368,776480,5309,6253,0.00069275054672,0.0005994068689,4.630995309000001e-5,4.785711601e-5,0.0006372820000000001,0.0005418210000000001,0.0,0.0,0.0006200730000000001,0.000529079,0.0,0.0,0.004258083,0.005428253,0.003164291,0.0043740540000000005
pdb2n67,566,8,8,4.4426974650120013e-13,4.465222336797155e-13,2.0735934989207416e-12,1,2.0936427696265915e-12,1,100000,100000,4671952,2711600,20339,23695,0.00239323280943,0.0020543332129500003,0.00016678017688,0.00016464471739,0.0022113425,0.001882315,0.0,0.0,0.002173974,0.00183237,0.0,0.0,0.006094261,0.006780969,0.0033379570000000003,0.00435413
pdb2n6n,192,2,2,6.557232284099357e-13,7.492489540077574e-13,1.6681143620482882e-12,2,1.2630067915508921e-12,2,100000,100000,1237200,476592,5773,7077,0.00064506112373,0.00048549075342000004,3.377677902000001e-5,2.7693185860000002e-5,0.0006062050000000001,0.00045329900000000005,0.0,0.0,0.000592501,0.000441762,0.0,0.0,0.0040943360000000005,0.004975861000000001,0.002961881,0.00424169
pdb2n7i,224,8,8,9.211840017952586e-13,1.1263289903033962e-12,0.00013997939596643787,1,0.00013997939321614943,1,100000,100000,1827552,1063744,7269,8573,0.0009068715354700001,0.00077418545569,6.194422232e-5,6.359279425000001e-5,0.0008342940000000001,0.000700472,0.0,0.0,0.0008190290000000001,0.0006833760000000001,0.0,0.0,0.004655304,0.005449865,0.00320599,0.004295604000000001
pdb2n7j,336,2,2,5.969146073040674e-13,6.093809645039152e-13,2.5109869584195845e-12,1,2.6436431486123092e-12,1,100000,100000,1929296,772432,9063,11045,0.0010207698215100001,0.00076975917758,5.7975161860000005e-5,4.565222615000001e-5,0.0009565970000000001,0.000718276,0.0,0.0,0.000940588,0.000699727,0.0,0.0,0.004232657,0.005237412,0.0029464670000000004,0.004170026
pdb2na9,266,8,8,5.439912905157771e-14,6.689825014424662e-14,2.339045738157522e-12,1,2.3721495029578136e-12,1,100000,100000,2182128,1271376,8657,10213,0.0010971433761,0.00092554344674,7.707185494000001e-5,7.888962866e-5,0.001010712,0.0008402885000000001,0.0,0.0,0.0009811210000000002,0.0008080370000000001,0.0,0.0,0.004882078000000001,0.005621913,0.003186678,0.004367638
pdb2ndc,110,8,8,3.364906535480298e-14,4.4810048789617377e-14,0.003131334821284021,2,0.003131334821276731,2,100000,100000,880224,515264,3545,4165,0.00043861467414000005,0.00038623665069,3.06496435e-5,3.331964238e-5,0.00040234900000000003,0.00034736600000000005,0.0,0.0,0.000394139,0.000338704,0.0,0.0,0.0040594970000000005,0.005244447,0.003223698,0.0045327760000000005
pdb2nde,110,8,8,7.02241838562444e-14,8.854626933459761e-14,8.528564198710124e-5,2,8.528564219221302e-5,2,100000,100000,877152,512192,3545,4165,0.00043550540203000004,0.00037620586115000006,3.067470109e-5,3.313533786e-5,0.00039925000000000003,0.00033781400000000003,0.0,0.0,0.000389856,0.000328657,0.0,0.0,0.003908537,0.0052170210000000005,0.0032321940000000003,0.004503883
pdb2ndk,290,8,8,5.022194405156807e-13,6.278835282910496e-13,9.014970665198245e-5,1,9.014970727813506e-5,1,100000,100000,2397360,1402640,9441,11141,0.00121297799102,0.00103812970829,8.353382872000001e-5,8.616068729e-5,0.0011181790000000002,0.000942758,0.0,0.0,0.0010951350000000001,0.000914912,0.0,0.0,0.004878087000000001,0.00569096,0.003170654,0.004342112
pdb2nvj,152,8,8,2.082012140647906e-14,2.2931423890410688e-14,0.0067520460940955354,7,0.0067520460941170035,7,100000,100000,1238848,726944,4917,5789,0.00063637414174,0.00055476094252,4.3114866090000005e-5,4.535882299e-5,0.000584325,0.00050024,0.0,0.0,0.000571354,0.000488832,0.0,0.0,0.004302319000000001,0.005368891000000001,0.0031651250000000004,0.004364413
pdb2p6j,314,8,8,4.794654899110895e-14,6.388886532539359e-14,3.2639661671419413e-13,1,3.548012920053876e-13,1,100000,100000,2578384,1499696,10263,12107,0.0013092081379,0.0011127108325700002,8.979090224e-5,9.163062292e-5,0.001209243,0.0010133,0.0,0.0,0.001184448,0.0009812660000000002,0.0,0.0,0.005088175,0.005753172,0.0031158830000000003,0.004325126
pdb2p81,266,8,8,7.881333485430587e-13,8.226318021126194e-13,6.85382294417034e-11,2,6.891351895106663e-11,2,100000,100000,2169328,1258576,8657,10213,0.0011002405099200003,0.00092640271438,7.698700339e-5,7.853159809000001e-5,0.0010138445,0.0008402165,0.0,0.0,0.000986923,0.0008110190000000001,0.0,0.0,0.004902311,0.005626180000000001,0.003212425,0.004395695000000001
pdb2pqe,896,8,8,1.1268290661247763e-11,1.2477724281365015e-11,4.1257714582089676e-5,2,4.125771566835015e-5,2,77168,90815,7512752,4395248,35097,40439,0.003877114926433237,0.0032955290780708035,0.0002827926707573087,0.0002691222966470297,0.0035833600000000003,0.003020263,0.0,0.0,0.0035224350000000004,0.0029291850000000004,0.0,0.0,0.008804285,0.008348859,0.0033154480000000004,0.004464653
pdb2rlg,108,2,2,5.501307350278098e-14,6.972940618709241e-14,4.81401945764035e-13,1,5.30661192014479e-13,1,100000,100000,604416,245248,2805,3419,0.00030935574300000005,0.00023252636497,1.666568131e-5,1.4883117120000001e-5,0.000289594,0.00021488800000000002,0.0,0.0,0.000283552,0.000210224,0.0,0.0,0.003481342,0.004862919,0.0029839180000000003,0.0043658080000000005
pdb2rlh,108,2,2,4.772213213841185e-14,5.801365981196428e-14,1.0750472430058276e-12,1,1.0422507343101362e-12,1,100000,100000,607104,247936,2805,3419,0.00031082686052000003,0.0002354550298,1.6802774600000003e-5,1.503036191e-5,0.00029106300000000004,0.000217631,0.0,0.0,0.000285356,0.000212579,0.0,0.0,0.0036219390000000002,0.0048580540000000005,0.002995615,0.004345539000000001
pdb2rmy,206,8,8,1.8723678428834864e-13,2.497567999446011e-13,0.00012239814914511275,1,0.00012239814938435896,1,100000,100000,1680512,979680,6681,7877,0.0008294049355600001,0.0007034092258,5.7640903310000005e-5,5.919291669e-5,0.000761274,0.000634117,0.0,0.0,0.000747356,0.000619793,0.0,0.0,0.0045040010000000005,0.00516383,0.003132764,0.0040256
pdb2rnd,206,128,128,2.6255703071562597e-13,3.56889010807663e-13,3.403123844138724e-12,33,3.884242403343203e-12,33,24576,29776,24420048,14806096,92397,108803,0.012187472676961264,0.010056272634168457,0.0011044046019694012,0.0010192585864790436,0.0129051865,0.0090111355,0.0016923550000000002,0.0,0.010836186000000001,0.00874719,0.0,0.0,0.021280181000000002,0.016914509,0.0042680420000000005,0.005430718
pdb2roo,260,8,8,2.932554420606591e-12,3.5246935001418764e-12,0.0003363853627215608,6,0.0003363853604506686,6,100000,100000,3511856,1646256,15181,18771,0.0018260407435000002,0.00138697129961,0.00011164253947000002,9.974374405e-5,0.0017042275000000002,0.001277576,0.0,0.0,0.0016658920000000002,0.001241335,0.0,0.0,0.005282153,0.0059849790000000005,0.003048921,0.0043474690000000005
pdb2rql,572,8,8,2.34532597539142e-12,2.4957784135929204e-12,9.951014936101928e-11,1,1.0013158652140947e-10,1,100000,100000,4731920,2750576,20607,23999,0.0024207173214,0.00207021172305,0.00017072161303,0.00016762367956,0.0022340660000000003,0.0018932250000000001,0.0,0.0,0.0021887210000000002,0.0018395260000000002,0.0,0.0,0.006474819000000001,0.006820966,0.002098468,0.004363088
pdb2rut,218,8,8,4.389409564205154e-14,5.0134034327526796e-14,2.0579008024885538e-13,2,4.052732674332916e-13,2,100000,100000,1749344,1006528,7073,8341,0.0008814884019700001,0.0007524167313500001,5.950712396e-5,6.0698106110000005e-5,0.0008102630000000001,0.0006818460000000001,0.0,0.0,0.0007976400000000001,0.000661612,0.0,0.0,0.004617065,0.0055141140000000005,0.0031638490000000003,0.004329639000000001
pdb2ruv,224,8,8,5.775272202698257e-14,7.404471311852973e-14,5.427807845399811e-13,2,6.550957108825946e-13,2,100000,100000,1805024,1041216,7269,8573,0.00089818681547,0.0007667499186500001,6.173050684e-5,6.268081306e-5,0.000825822,0.000693658,0.0,0.0,0.0008131340000000001,0.000678668,0.0,0.0,0.0046569110000000006,0.005578644000000001,0.00315592,0.004363273
pdb2rux,218,8,8,2.6705036620321443e-14,3.015646446044744e-14,0.0036084188115457355,1,0.0036084188115691226,1,100000,100000,1756512,1013696,7073,8341,0.00088345219213,0.0007579368094800001,5.99464902e-5,6.114326912e-5,0.000811886,0.000686156,0.0,0.0,0.000799234,0.0006694800000000001,0.0,0.0,0.004607527,0.005540057,0.0032037710000000002,0.004364463
pdb2ruy,224,8,8,1.9677303277236583e-14,2.3866374213583317e-14,4.153511393046372e-13,1,3.598117355218189e-13,1,100000,100000,1791712,1027904,7269,8573,0.00088881917818,0.00075929239408,6.118112906e-5,6.207803062e-5,0.000817126,0.000686941,0.0,0.0,0.0008016220000000001,0.000670703,0.0,0.0,0.004313987,0.005472109,0.002821231,0.0043054320000000005
pdb2rv3,218,8,8,3.656406909723565e-14,4.1177418472587376e-14,0.0003063024596739914,1,0.00030630245969891093,1,100000,100000,1755520,1012704,7075,8343,0.0008783988266000001,0.0007532170714800001,5.993450343e-5,6.11190296e-5,0.000806802,0.0006817860000000001,0.0,0.0,0.0007931090000000001,0.0006649280000000001,0.0,0.0,0.004587805,0.005410209,0.0031925850000000004,0.004262919
pdb2rv5,212,8,8,1.1451732021382389e-14,1.3384352147582105e-14,0.0008651899126809326,1,0.0008651899126696675,1,100000,100000,1709568,987744,6877,8109,0.0008601210488600001,0.0007461977599,5.8465786500000005e-5,5.960068824000001e-5,0.0007903010000000001,0.000676678,0.0,0.0,0.00077758,0.0006595770000000001,0.0,0.0,0.0042760870000000005,0.0054672570000000005,0.0031235950000000003,0.004312705
pdb2y4q,476,8,8,1.4098942367908483e-12,1.451241896658507e-12,4.6450767266998536e-11,2,4.6324164644102267e-11,2,100000,100000,3939344,2293872,16527,19343,0.0019894651427800002,0.0017060053564500002,0.00013942507788000002,0.00013939181592000001,0.0018369410000000001,0.001560076,0.0,0.0,0.001807035,0.0015093720000000001,0.0,0.0,0.006053143,0.006422597,0.003165695,0.0043898470000000005
